,index,title,pubDate,guid,link,description
785,10194,When will we know the results?,"Wed, 09 Nov 2022 09:02:03 GMT",https://www.bbc.co.uk/news/world-us-canada-63545194,https://www.bbc.co.uk/news/world-us-canada-63545194?at_medium=RSS&at_campaign=KARANGA,Officials have called on voters to be patient as the results of the 8 November midterm are certified.
786,7179,Four takeaways from this year's GCSE results,"Thu, 25 Aug 2022 13:20:33 GMT",https://www.bbc.co.uk/news/education-62647689,https://www.bbc.co.uk/news/education-62647689?at_medium=RSS&at_campaign=KARANGA,"Just like A-level students, these pupils experienced months of disruption during formative years."
787,5980,British Gas owner Centrica and Shell see profits soar as bills rise,"Thu, 28 Jul 2022 15:39:24 GMT",https://www.bbc.co.uk/news/business-62330190,https://www.bbc.co.uk/news/business-62330190?at_medium=RSS&at_campaign=KARANGA,"British Gas owner Centrica and Shell report huge profits, as UK households face even higher energy bills."
788,11263,World Cup 2022: England boss Gareth Southgate looking forward to 'acid test' against France,"Sun, 04 Dec 2022 23:13:42 GMT",https://www.bbc.co.uk/sport/football/63854309,https://www.bbc.co.uk/sport/football/63854309?at_medium=RSS&at_campaign=KARANGA,"England manager Gareth Southgate praised his side's ""ruthless"" display against Senegal that sets up an ""acid test"" game against defending champions France in the World Cup quarter-finals."
789,15023,Mesut Ozil: Five great Arsenal moments as ex-Real Madrid & Germany midfielder retires,"Wed, 22 Mar 2023 15:21:00 GMT",https://www.bbc.co.uk/sport/av/football/55698424,https://www.bbc.co.uk/sport/av/football/55698424?at_medium=RSS&at_campaign=KARANGA,"Watch five of Mesut Ozil's best moments for Arsenal as the former Real Madrid, Fenerbahce and Germany midfielder retires at 34."
790,1733,Marcus North pulls out of running to be England managing director of men's cricket,"Wed, 13 Apr 2022 13:58:34 GMT",https://www.bbc.co.uk/sport/cricket/61092159,https://www.bbc.co.uk/sport/cricket/61092159?at_medium=RSS&at_campaign=KARANGA,Former Australia batter Marcus North pulls out of the running to be England's new managing director of men's cricket for family reasons.
791,14594,Quiz of the week: Which cheese was in the news?,"Thu, 09 Mar 2023 17:39:32 GMT",https://www.bbc.co.uk/news/world-64901559,https://www.bbc.co.uk/news/world-64901559?at_medium=RSS&at_campaign=KARANGA,How closely have you been paying attention to what's been going on over the past seven days?
792,2602,Week in pictures: 30 April - 6 May 2022,"Fri, 06 May 2022 23:10:48 GMT",https://www.bbc.co.uk/news/in-pictures-61348541,https://www.bbc.co.uk/news/in-pictures-61348541?at_medium=RSS&at_campaign=KARANGA,"A selection of powerful images from all over the globe, taken in the past seven days."
793,1564,Man City v Liverpool: Premier League's top two meet at Etihad Stadium,"Sat, 09 Apr 2022 21:30:25 GMT",https://www.bbc.co.uk/sport/football/61027186,https://www.bbc.co.uk/sport/football/61027186?at_medium=RSS&at_campaign=KARANGA,The best two teams in England are preparing to meet on Sunday with just one point separating leaders Manchester City and second-placed Liverpool with eight games to go.
794,10104,US midterms: When will we know the election results?,"Mon, 07 Nov 2022 18:09:59 GMT",https://www.bbc.co.uk/news/world-us-canada-63545194,https://www.bbc.co.uk/news/world-us-canada-63545194?at_medium=RSS&at_campaign=KARANGA,Officials have called on voters to be patient as the results of the 8 November midterm are certified.
795,2686,NI secretary to meet Stormont political leaders ,"Sun, 08 May 2022 23:00:02 GMT",https://www.bbc.co.uk/news/uk-northern-ireland-61373504,https://www.bbc.co.uk/news/uk-northern-ireland-61373504?at_medium=RSS&at_campaign=KARANGA,"The secretary of state says Northern Ireland needs ""a stable and accountable government""."
796,14486,How many people cross the Channel in small boats and where do they come from?,"Tue, 07 Mar 2023 15:12:04 GMT",https://www.bbc.co.uk/news/uk-53699511,https://www.bbc.co.uk/news/uk-53699511?at_medium=RSS&at_campaign=KARANGA,The number of people claiming asylum in the UK rose sharply in 2022.
797,4800,The Papers: 'A new Iron Curtain' and '100m for the Royals?',"Wed, 29 Jun 2022 22:50:14 GMT",https://www.bbc.co.uk/news/blogs-the-papers-61990065,https://www.bbc.co.uk/news/blogs-the-papers-61990065?at_medium=RSS&at_campaign=KARANGA,More Nato troops in eastern Europe and a £15m rise in the Royal Family's grant feature in the papers.
798,4196,Grenfell Tower fire: How music helps young people cope,"Tue, 14 Jun 2022 00:22:20 GMT",https://www.bbc.co.uk/news/uk-england-london-61637613,https://www.bbc.co.uk/news/uk-england-london-61637613?at_medium=RSS&at_campaign=KARANGA,Kids on the Green was originally set up for young people as an emergency response to the 2017 disaster.
799,11876,Newspaper headlines: 'Ambulance strike threatens lives' and 'call a taxi',"Mon, 19 Dec 2022 23:34:53 GMT",https://www.bbc.co.uk/news/blogs-the-papers-64034598,https://www.bbc.co.uk/news/blogs-the-papers-64034598?at_medium=RSS&at_campaign=KARANGA,Strikes by ambulance service workers and nurses dominate the front pages on Tuesday.
800,7565,Liz Truss: What sort of prime minister will she be?,"Mon, 05 Sep 2022 21:38:12 GMT",https://www.bbc.co.uk/news/uk-politics-62798300,https://www.bbc.co.uk/news/uk-politics-62798300?at_medium=RSS&at_campaign=KARANGA,"Will Liz Truss be a pragmatist in Downing Street, or will she govern as a lady not for turning"
801,7028,Why are these Americans turning in (some of) their guns?,"Sun, 21 Aug 2022 23:01:02 GMT",https://www.bbc.co.uk/news/world-us-canada-62413112,https://www.bbc.co.uk/news/world-us-canada-62413112?at_medium=RSS&at_campaign=KARANGA,"When police in Texas offered to buy back unwanted firearms, gun owners of all kinds showed up."
802,4957,British Grand Prix: George Russell says Formula 1 needs to learn from Zhou Guanyu crash,"Sun, 03 Jul 2022 19:51:01 GMT",https://www.bbc.co.uk/sport/formula1/62031509,https://www.bbc.co.uk/sport/formula1/62031509?at_medium=RSS&at_campaign=KARANGA,George Russell says Formula 1 needs to learn lessons from the crash in which Zhou Guanyu's Alfa Romeo vaulted a barrier at Silverstone.
803,5567,Public sector pay: Millions of workers await deal decision,"Mon, 18 Jul 2022 23:47:16 GMT",https://www.bbc.co.uk/news/uk-politics-62206733,https://www.bbc.co.uk/news/uk-politics-62206733?at_medium=RSS&at_campaign=KARANGA,"NHS staff, teachers, police and the armed forces are to find out details of this year's wage rise."
804,12955,Chris Hipkins: Uphill battle looms for New Zealand's next PM,"Sat, 21 Jan 2023 09:56:52 GMT",https://www.bbc.co.uk/news/world-asia-64355972,https://www.bbc.co.uk/news/world-asia-64355972?at_medium=RSS&at_campaign=KARANGA,"The Labour party's popularity has slumped, but Jacinda Ardern is still a hard act to follow."
805,92,Scans reveal how Covid may change the brain,"Mon, 07 Mar 2022 16:00:06 GMT",https://www.bbc.co.uk/news/health-60591487,https://www.bbc.co.uk/news/health-60591487?at_medium=RSS&at_campaign=KARANGA,"Even after a mild infection, the overall size of the brain had shrunk, researchers found."
806,1388,Hydra: How German police dismantled Russian darknet site,"Tue, 05 Apr 2022 23:31:42 GMT",https://www.bbc.co.uk/news/technology-61002904,https://www.bbc.co.uk/news/technology-61002904?at_medium=RSS&at_campaign=KARANGA,German police say illegal sales on the site amounted to at least £1bn a year
807,11313,New chatbot has everyone talking to it,"Wed, 07 Dec 2022 00:14:31 GMT",https://www.bbc.co.uk/news/technology-63861322,https://www.bbc.co.uk/news/technology-63861322?at_medium=RSS&at_campaign=KARANGA,Open AI's ChatGPT generates convincing human-like answers in response to human prompts.
808,2137,Call for extra bank holiday to be made permanent,"Tue, 26 Apr 2022 02:13:24 GMT",https://www.bbc.co.uk/news/business-61219129,https://www.bbc.co.uk/news/business-61219129?at_medium=RSS&at_campaign=KARANGA,Dragons' Den star Deborah Meaden is among business leaders who signed an open letter to ministers.
809,10823,World Cup 2022: Iran performance 'won't be enough' v USA - Gareth Southgate,"Thu, 24 Nov 2022 13:47:17 GMT",https://www.bbc.co.uk/sport/av/football/63722464,https://www.bbc.co.uk/sport/av/football/63722464?at_medium=RSS&at_campaign=KARANGA,"Gareth Southgate tells Kelly Somers that England must raise their level further against the USA - and says certain decisions going against England are ""a concern""."
810,4479,"Disabled fans treated like animals, hearing told","Tue, 21 Jun 2022 19:49:44 GMT",https://www.bbc.co.uk/news/uk-england-merseyside-61872080,https://www.bbc.co.uk/news/uk-england-merseyside-61872080?at_medium=RSS&at_campaign=KARANGA,Liverpool supporters accuse the French interior minister of lying about the behaviour of English fans.
811,4242,Ambulance waits: 'Can you please tell them to hurry up or I shall be dead',"Wed, 15 Jun 2022 23:07:49 GMT",https://www.bbc.co.uk/news/health-61791151,https://www.bbc.co.uk/news/health-61791151?at_medium=RSS&at_campaign=KARANGA,"As the health safety watchdog warns on ambulance delays, the BBC investigates the case of 94-year-old Ken Shadbolt."
812,6611,Commonwealth Games takes big step towards esports,"Wed, 10 Aug 2022 23:01:54 GMT",https://www.bbc.co.uk/news/technology-62498889,https://www.bbc.co.uk/news/technology-62498889?at_medium=RSS&at_campaign=KARANGA,"Competitive gaming may soon be added to the Commonwealth Games programme, after a successful test event in Birmingham."
813,7900,England show the game is about glory in remarkable Test summer,"Mon, 12 Sep 2022 16:04:00 GMT",https://www.bbc.co.uk/sport/cricket/62872257,https://www.bbc.co.uk/sport/cricket/62872257?at_medium=RSS&at_campaign=KARANGA,"England won six of seven Tests this summer - but the glorious way they played the game was even more important, says chief cricket writer Stephan Shemilt."
814,2614,Sky walkway proposal for Edinburgh's Radical Road,"Fri, 06 May 2022 22:07:04 GMT",https://www.bbc.co.uk/news/uk-scotland-edinburgh-east-fife-61321634,https://www.bbc.co.uk/news/uk-scotland-edinburgh-east-fife-61321634?at_medium=RSS&at_campaign=KARANGA,It is one of the options being considered to tackle rock falls at the historic path in Edinburgh.
815,3770,Bavaria train crash: At least four killed in German rail accident,"Fri, 03 Jun 2022 21:03:56 GMT",https://www.bbc.co.uk/news/world-europe-61684048,https://www.bbc.co.uk/news/world-europe-61684048?at_medium=RSS&at_campaign=KARANGA,At least four people die and some 30 are injured after a train derails in the state of Bavaria.
816,14186,Secondary school places: When do parents find out?,"Thu, 23 Feb 2023 14:29:24 GMT",https://www.bbc.co.uk/news/education-64662613,https://www.bbc.co.uk/news/education-64662613?at_medium=RSS&at_campaign=KARANGA,Councils will soon be offering secondary school places to children in England and Wales.
817,11034,World Cup 2022: England 'step up' in Wales win and show frightening depth of Gareth Southgate's squad,"Tue, 29 Nov 2022 23:42:11 GMT",https://www.bbc.co.uk/sport/football/63803057,https://www.bbc.co.uk/sport/football/63803057?at_medium=RSS&at_campaign=KARANGA,Superb performances from Marcus Rashford and Phil Foden against Wales will give Gareth Southgate a selection headache for England.
818,11912,"The trip that transformed Australia and China ties, five decades on","Tue, 20 Dec 2022 17:21:35 GMT",https://www.bbc.co.uk/news/world-australia-63912368,https://www.bbc.co.uk/news/world-australia-63912368?at_medium=RSS&at_campaign=KARANGA,"Australia's first ambassador to China recounts a fascinating, high-stakes visit - and his unlikely place in it."
819,8428,Why a fall in the pound matters,"Mon, 26 Sep 2022 16:01:41 GMT",https://www.bbc.co.uk/news/business-49179234,https://www.bbc.co.uk/news/business-49179234?at_medium=RSS&at_campaign=KARANGA,Sterling fell to a record low after the UK government announced large tax cuts and borrowing.
820,9722,T20 World Cup: England coach Matthew Mott says side will not make widespread changes,"Thu, 27 Oct 2022 05:59:16 GMT",https://www.bbc.co.uk/sport/cricket/63408756,https://www.bbc.co.uk/sport/cricket/63408756?at_medium=RSS&at_campaign=KARANGA,"England will not ""throw the baby out with the bathwater"" in their crucial T20 World Cup match against Australia on Friday, says coach Matthew Mott."
821,7484,Bristol Zoo memories as 'major part' of city's life closes,"Fri, 02 Sep 2022 05:42:18 GMT",https://www.bbc.co.uk/news/uk-england-bristol-62753770,https://www.bbc.co.uk/news/uk-england-bristol-62753770?at_medium=RSS&at_campaign=KARANGA,"Bristol Zoo, known for its international conservation work, is closing after 186 years."
822,8441,Flu and Covid could make this a hard winter for UK,"Tue, 27 Sep 2022 23:12:26 GMT",https://www.bbc.co.uk/news/health-63045190,https://www.bbc.co.uk/news/health-63045190?at_medium=RSS&at_campaign=KARANGA,"People should prepare for a rampant flu season, say experts, based on what Australia has experienced."
823,3064,Turkey threatens to block Finland and Sweden Nato bids,"Tue, 17 May 2022 08:53:34 GMT",https://www.bbc.co.uk/news/world-europe-61472021,https://www.bbc.co.uk/news/world-europe-61472021?at_medium=RSS&at_campaign=KARANGA,Turkish President Erdogan accused the Nordic nations of harbouring terrorists wanted by Ankara.
824,13796,Epsom College deaths: Family tribute to head teacher and daughter,"Wed, 15 Feb 2023 18:15:06 GMT",https://www.bbc.co.uk/news/uk-england-surrey-64656326,https://www.bbc.co.uk/news/uk-england-surrey-64656326?at_medium=RSS&at_campaign=KARANGA,Emma Pattison and Lettie are believed to have been shot by George Pattison before he killed himself.
825,3512,Liverpool 0-1 Real Madrid: Reds beaten in Paris as Vinicius Jr hits winner,"Sat, 28 May 2022 22:14:36 GMT",https://www.bbc.co.uk/sport/football/61609200,https://www.bbc.co.uk/sport/football/61609200?at_medium=RSS&at_campaign=KARANGA,Liverpool's hopes of being crowned champions of Europe for a seventh time ends in heartbreak at the hands of Real Madrid in Paris.
826,9912,How much could your mortgage rise? Try our calculator,"Wed, 02 Nov 2022 14:25:54 GMT",https://www.bbc.co.uk/news/business-63474582,https://www.bbc.co.uk/news/business-63474582?at_medium=RSS&at_campaign=KARANGA,Use our calculator to find out how much mortgage payments could go up for your household.
827,1681,Grieving Russians can't believe talk of war crimes in Ukraine,"Tue, 12 Apr 2022 17:07:19 GMT",https://www.bbc.co.uk/news/world-europe-61073897,https://www.bbc.co.uk/news/world-europe-61073897?at_medium=RSS&at_campaign=KARANGA,"""They'll accuse Russia of anything,"" says the widow of a Russian soldier killed in Ukraine."
828,3404,Mohamed Salah: Liverpool forward will be at Anfield next season 'for sure',"Wed, 25 May 2022 15:51:14 GMT",https://www.bbc.co.uk/sport/football/61583621,https://www.bbc.co.uk/sport/football/61583621?at_medium=RSS&at_campaign=KARANGA,"Liverpool forward Mohamed Salah says he will be at Anfield next season ""for sure"" but does not confirm if he will sign a new deal."
829,11005,Leader of US far-right militia guilty of inciting rebellion,"Tue, 29 Nov 2022 23:49:01 GMT",https://www.bbc.co.uk/news/world-us-canada-63802649,https://www.bbc.co.uk/news/world-us-canada-63802649?at_medium=RSS&at_campaign=KARANGA,"Founder Stewart Rhodes and one other member, Kelly Meggs, were both found guilty on the rare charge."
830,14911,Taliban officials must sack sons given government jobs,"Sun, 19 Mar 2023 14:21:44 GMT",https://www.bbc.co.uk/news/world-asia-65005792,https://www.bbc.co.uk/news/world-asia-65005792?at_medium=RSS&at_campaign=KARANGA,Afghanistan's Islamist leader says officials should replace appointed sons or nephews and hire other workers.
831,15397,Andrew Tate: See luxury villa where brothers are under house arrest,"Sat, 01 Apr 2023 22:23:46 GMT",https://www.bbc.co.uk/news/world-europe-65150613,https://www.bbc.co.uk/news/world-europe-65150613?at_medium=RSS&at_campaign=KARANGA,The BBC's Lucy Williamson looks at the compound where Andrew Tate and brother Tristan are confined.
832,13502,"Kourtney Kardashian's Lemme vagina gummies? Don't bother, say experts","Tue, 07 Feb 2023 15:06:10 GMT",https://www.bbc.co.uk/news/newsbeat-64546757,https://www.bbc.co.uk/news/newsbeat-64546757?at_medium=RSS&at_campaign=KARANGA,Doctors have doubts about the vitamin sweets being advertised on Instagram by Kourtney Kardashian.
833,4778,Nato veto lifted and more false claims - today's Ukraine round-up,"Tue, 28 Jun 2022 20:37:36 GMT",https://www.bbc.co.uk/news/world-europe-61967382,https://www.bbc.co.uk/news/world-europe-61967382?at_medium=RSS&at_campaign=KARANGA,Finland and Sweden to join the alliance as footage shows civilians running for their lives.
834,11701,Mortgages: What happens if I miss a payment?,"Thu, 08 Dec 2022 11:38:08 GMT",https://www.bbc.co.uk/news/business-63486782,https://www.bbc.co.uk/news/business-63486782?at_medium=RSS&at_campaign=KARANGA,Homeowners are worried about higher mortgage costs - but lenders must help those struggling.
835,10212,Virat Kohli's Adelaide record could be bad news for England in T20 World Cup semi-final,"Wed, 09 Nov 2022 14:17:53 GMT",https://www.bbc.co.uk/sport/cricket/63565431,https://www.bbc.co.uk/sport/cricket/63565431?at_medium=RSS&at_campaign=KARANGA,Former India captain Virat Kohli is going under the radar but his record in Adelaide shows England should fear him as much as ever.
836,14956,"Euro 2024 qualifiers: Marcus Rashford, Mason Mount and Nick Pope withdraw from England squad","Mon, 20 Mar 2023 15:39:06 GMT",https://www.bbc.co.uk/sport/football/65006322,https://www.bbc.co.uk/sport/football/65006322?at_medium=RSS&at_campaign=KARANGA,"Manchester United striker Marcus Rashford, Chelsea midfielder Mason Mount and Newcastle goalkeeper Nick Pope withdraw from the England squad through injury."
837,9438,Rugby World Cup: England's Marlie Packer will lead much-changed side,"Thu, 20 Oct 2022 21:31:40 GMT",https://www.bbc.co.uk/sport/rugby-union/63327835,https://www.bbc.co.uk/sport/rugby-union/63327835?at_medium=RSS&at_campaign=KARANGA,Flanker Marlie Packer will captain an almost entirely changed England XV in the side's final Rugby World Cup pool game against South Africa on Saturday.
838,2914,"Eurovision 2022: Ukraine wins, while the UK's Sam Ryder comes second","Sat, 14 May 2022 23:30:37 GMT",https://www.bbc.co.uk/news/entertainment-arts-61452678,https://www.bbc.co.uk/news/entertainment-arts-61452678?at_medium=RSS&at_campaign=KARANGA,"Ukraine's Kalush Orchestra triumphs, while Sam Ryder gives the UK its best result since 1998."
839,7569,Priti Patel and Nadine Dorries to step down ahead of new PM,"Mon, 05 Sep 2022 22:03:21 GMT",https://www.bbc.co.uk/news/uk-politics-62799583,https://www.bbc.co.uk/news/uk-politics-62799583?at_medium=RSS&at_campaign=KARANGA,Home Secretary Priti Patel and Culture Secretary Nadine Dorries will leave the cabinet.
840,15,Ukraine crisis: The West fights back against Putin the disruptor,"Sun, 06 Mar 2022 07:25:00 GMT",https://www.bbc.co.uk/news/world-us-canada-60597186,https://www.bbc.co.uk/news/world-us-canada-60597186?at_medium=RSS&at_campaign=KARANGA,Several US presidents have failed to get the measure of him but now Europe has joined the fray things may change.
841,5816,How do sea turtles navigate?,"Sun, 24 Jul 2022 06:38:10 GMT",https://www.bbc.co.uk/news/science-environment-62270938,https://www.bbc.co.uk/news/science-environment-62270938?at_medium=RSS&at_campaign=KARANGA,It's one of the greatest mysteries in the animal kingdom - how do sea turtles navigate?
842,14997,Boris Johnson clashes with MPs over Partygate denials,"Wed, 22 Mar 2023 22:12:30 GMT",https://www.bbc.co.uk/news/uk-politics-65039661,https://www.bbc.co.uk/news/uk-politics-65039661?at_medium=RSS&at_campaign=KARANGA,The former PM repeatedly insists he did not deliberately lie to Parliament in a marathon grilling.
843,1935,Russian oligarch lambasts country's 'massacre',"Wed, 20 Apr 2022 18:10:19 GMT",https://www.bbc.co.uk/news/business-61163546,https://www.bbc.co.uk/news/business-61163546?at_medium=RSS&at_campaign=KARANGA,Businessman Oleg Tinkov is one of the most high profile Russians to publicly condemn the war.
844,573,Mariupol theatre: 'We knew something terrible would happen',"Thu, 17 Mar 2022 14:22:54 GMT",https://www.bbc.co.uk/news/world-europe-60776929,https://www.bbc.co.uk/news/world-europe-60776929?at_medium=RSS&at_campaign=KARANGA,A woman who left Mariupol's theatre a day before the bombing says Russia had been targeting the area.
845,11354,'We haven't had a single penny from the Post Office',"Thu, 08 Dec 2022 00:02:26 GMT",https://www.bbc.co.uk/news/business-63889700,https://www.bbc.co.uk/news/business-63889700?at_medium=RSS&at_campaign=KARANGA,"Three years after winning in the High Court, hundreds of sub-postmasters are still waiting for compensation."
846,5379,'I've more to achieve' - Sterling signs for Chelsea,"Wed, 13 Jul 2022 16:59:07 GMT",https://www.bbc.co.uk/sport/football/62155029,https://www.bbc.co.uk/sport/football/62155029?at_medium=RSS&at_campaign=KARANGA,Chelsea confirm the signing of England forward Raheem Sterling from Manchester City in a £50m deal.
847,3044,Knaresborough litter-pick pair's car trip with live WWI bomb,"Tue, 17 May 2022 15:40:56 GMT",https://www.bbc.co.uk/news/uk-england-york-north-yorkshire-61479391,https://www.bbc.co.uk/news/uk-england-york-north-yorkshire-61479391?at_medium=RSS&at_campaign=KARANGA,"The couple originally thought the device, found in the river in Knaresborough, was a gas cannister."
848,3926,Gareth Southgate: England boss welcomes Germany's decision to take a knee in Nations League,"Mon, 06 Jun 2022 21:45:31 GMT",https://www.bbc.co.uk/sport/football/61709942,https://www.bbc.co.uk/sport/football/61709942?at_medium=RSS&at_campaign=KARANGA,England manager Gareth Southgate welcomes Germany's decision to take a knee in solidarity ahead of Tuesday's Nations League match in Munich.
849,3086,Pug health so poor it 'can't be considered a typical dog' - study,"Wed, 18 May 2022 11:25:42 GMT",https://www.bbc.co.uk/news/newsbeat-61494094,https://www.bbc.co.uk/news/newsbeat-61494094?at_medium=RSS&at_campaign=KARANGA,New research has revealed the health of pugs is now different and largely worse than other dogs.
850,4146,Why you may have a thinking digital twin within a decade,"Sun, 12 Jun 2022 23:06:38 GMT",https://www.bbc.co.uk/news/business-61742884,https://www.bbc.co.uk/news/business-61742884?at_medium=RSS&at_campaign=KARANGA,Within 10 years people may be able to have a intelligent online version of themselves.
851,9771,Cost of living: 'We've only got 30p left on our prepayment meter',"Sun, 30 Oct 2022 01:01:57 GMT",https://www.bbc.co.uk/news/uk-england-northamptonshire-63398234,https://www.bbc.co.uk/news/uk-england-northamptonshire-63398234?at_medium=RSS&at_campaign=KARANGA,"A mother says having a prepayment meter installed has made her situation ""exponentially worse""."
852,12415,Ukraine war: Kyiv rejects Putin's 'trivial' Christmas truce,"Thu, 05 Jan 2023 21:49:45 GMT",https://www.bbc.co.uk/news/world-64178912,https://www.bbc.co.uk/news/world-64178912?at_medium=RSS&at_campaign=KARANGA,"Putin orders a 36-hour Orthodox Christmas ceasefire, which Ukraine says is mere propaganda."
853,7330,Notting Hill Carnival: Rapper Takayo Nembhard stabbed to death,"Tue, 30 Aug 2022 19:21:44 GMT",https://www.bbc.co.uk/news/uk-62719530,https://www.bbc.co.uk/news/uk-62719530?at_medium=RSS&at_campaign=KARANGA,"Takayo Nembhard, also known as TKorStretch, was fatally stabbed at Carnival in west London."
854,1117,Energy websites crash in meter readings rush,"Thu, 31 Mar 2022 16:11:46 GMT",https://www.bbc.co.uk/news/business-60938730,https://www.bbc.co.uk/news/business-60938730?at_medium=RSS&at_campaign=KARANGA,"British Gas, E.On and EDF are among the suppliers affected, ahead of a price rise on Friday."
855,15440,Gianluigi Lentini: The rise and fall of the world's most expensive player,"Mon, 03 Apr 2023 23:04:56 GMT",https://www.bbc.co.uk/sport/football/65116702,https://www.bbc.co.uk/sport/football/65116702?at_medium=RSS&at_campaign=KARANGA,"A spectacular untamed talent, Gianluigi Lentini became the most expensive player in the world in 1992. But lust, luck and a determination to live life to his own rules derailed his top-level career."
856,11979,Top chefs' tips: Cooking for Christmas on a budget,"Thu, 22 Dec 2022 12:40:49 GMT",https://www.bbc.co.uk/news/uk-northern-ireland-64047068,https://www.bbc.co.uk/news/uk-northern-ireland-64047068?at_medium=RSS&at_campaign=KARANGA,Three professionals talk turkeys and share top tips on how to keep costs and stress levels down.
857,8666,Mr Doodle: Why I covered my entire house with doodles,"Mon, 03 Oct 2022 12:46:23 GMT",https://www.bbc.co.uk/news/entertainment-arts-63118482,https://www.bbc.co.uk/news/entertainment-arts-63118482?at_medium=RSS&at_campaign=KARANGA,"Artist Sam Cox, known as Mr Doodle, is living his childhood dream in a house he's adorned with his own art."
858,9262,Booker Prize 2022: Sri Lankan author Shehan Karunatilaka wins with supernatural satire,"Mon, 17 Oct 2022 21:10:10 GMT",https://www.bbc.co.uk/news/entertainment-arts-63292589,https://www.bbc.co.uk/news/entertainment-arts-63292589?at_medium=RSS&at_campaign=KARANGA,"The prestigious book prize is won by Shehan Karunatilaka, for his novel The Seven Moons of Maali."
859,10063,Aaron Carter: Backstreet Boys star leads tributes to late brother,"Mon, 07 Nov 2022 00:35:40 GMT",https://www.bbc.co.uk/news/entertainment-arts-63537972,https://www.bbc.co.uk/news/entertainment-arts-63537972?at_medium=RSS&at_campaign=KARANGA,"Backstreet Boys star Nick Carter blames ""addiction and mental illness"" for the death of his sibling."
860,8179,The dazzling crown which sat on the Queen’s coffin,"Mon, 19 Sep 2022 16:01:07 GMT",https://www.bbc.co.uk/news/uk-england-62906194,https://www.bbc.co.uk/news/uk-england-62906194?at_medium=RSS&at_campaign=KARANGA,What’s the story behind the most iconic item in the Crown Jewels?
861,1560,‘A fantasy’ - amateur jockey’s Grand National fairytale,"Sat, 09 Apr 2022 21:09:03 GMT",https://www.bbc.co.uk/sport/horse-racing/61050673,https://www.bbc.co.uk/sport/horse-racing/61050673?at_medium=RSS&at_campaign=KARANGA,Grand National-winning jockey Sam Waley-Cohen pays tribute to his brother after 'fantasy' triumph in his last-ever ride.
862,12655,"UK falling behind in net zero race, review finds","Thu, 12 Jan 2023 21:55:09 GMT",https://www.bbc.co.uk/news/uk-politics-64257057,https://www.bbc.co.uk/news/uk-politics-64257057?at_medium=RSS&at_campaign=KARANGA,"A review by a Tory MP, seen by the BBC, criticises ""inconsistent policy"" calls for a ""new approach""."
863,3184,Formula milk: Online groups hunt for baby milk during US shortage,"Fri, 20 May 2022 23:29:04 GMT",https://www.bbc.co.uk/news/technology-61524134,https://www.bbc.co.uk/news/technology-61524134?at_medium=RSS&at_campaign=KARANGA,A shortage of infant formula across America has led parents to share supply locations online.
864,6195,Tory leadership ballots delayed over security fears,"Wed, 03 Aug 2022 00:17:59 GMT",https://www.bbc.co.uk/news/uk-politics-62402642,https://www.bbc.co.uk/news/uk-politics-62402642?at_medium=RSS&at_campaign=KARANGA,Conservative members are receiving their voting papers later than planned over security concerns.
865,909,Man found buried in garden died from stab wound to neck,"Sat, 26 Mar 2022 16:22:12 GMT",https://www.bbc.co.uk/news/uk-england-northamptonshire-60887765,https://www.bbc.co.uk/news/uk-england-northamptonshire-60887765?at_medium=RSS&at_campaign=KARANGA,A post-mortem examination was carried out on the remains of 42-year-old Nicholas Billingham.
866,4765,Why I kept my sexuality a secret at work,"Tue, 28 Jun 2022 16:11:34 GMT",https://www.bbc.co.uk/news/business-61931038,https://www.bbc.co.uk/news/business-61931038?at_medium=RSS&at_campaign=KARANGA,An aircraft engineer explains how he ditched his 'double-life' at work and created an LGBT+ network.
867,11219,Kuenssberg: Who needs to 'step up' to keep kids safe online?,"Sat, 03 Dec 2022 17:01:40 GMT",https://www.bbc.co.uk/news/uk-63846964,https://www.bbc.co.uk/news/uk-63846964?at_medium=RSS&at_campaign=KARANGA,"As actress Kate Winslet says more can be done to protect children, is the Online Safety Bill enough, asks Laura Kuenssberg?"
868,11756,"Why is Elon Musk spending his time on Twitter, not on the mission to Mars?","Sat, 17 Dec 2022 00:07:41 GMT",https://www.bbc.co.uk/news/technology-63871980,https://www.bbc.co.uk/news/technology-63871980?at_medium=RSS&at_campaign=KARANGA,"Friends and colleagues say his plans may be hard to predict, but they wouldn't bet against him."
869,10429,What to do with 18 shipping containers of rotting cabbages,"Tue, 15 Nov 2022 00:02:33 GMT",https://www.bbc.co.uk/news/business-62979352,https://www.bbc.co.uk/news/business-62979352?at_medium=RSS&at_campaign=KARANGA,The cargo salvage industry has a key role in global trade by dealing with unwanted containers.
870,1820,Patrick Lyoya: Could rethink of US police traffic stops save lives?,"Sat, 16 Apr 2022 14:10:55 GMT",https://www.bbc.co.uk/news/world-us-canada-61123590,https://www.bbc.co.uk/news/world-us-canada-61123590?at_medium=RSS&at_campaign=KARANGA,The death of a black man in Michigan after a traffic stop raises questions about police use of force.
871,14826,South Korea and Japan: A milestone meeting of frenemies,"Thu, 16 Mar 2023 12:09:33 GMT",https://www.bbc.co.uk/news/world-asia-64962733,https://www.bbc.co.uk/news/world-asia-64962733?at_medium=RSS&at_campaign=KARANGA,BBC correspondents explain why historic rivals are trying to rebuild trust - and who stands to gain.
